"","LPI_final","CI_low","CI_high","sim","label","trend_type","years"
"14034",0.383136252806979,0.290014486478827,0.514398783132192,45,"80%","Convex Decrease",2015
"14035",0.380655431393083,0.287919718921882,0.511839355054719,45,"80%","Convex Decrease",2016
"14036",0.376707139673985,0.285010690621498,0.506248002314124,45,"80%","Convex Decrease",2017
"14037",0.372256124767197,0.282050610566518,0.500515878120952,45,"80%","Convex Decrease",2018
"14038",0.367857701201569,0.278926718559218,0.495462923355381,45,"80%","Convex Decrease",2019
"14039",0.373292023194919,0.277888227019814,0.502288906115644,45,"80%","Convex Decrease",2020
"14040",0.373292023194919,0.277888227019814,0.502288906115644,45,"80%","Convex Decrease",2021
"14041",1,1,1,46,"80%","Convex Decrease",1950
"14042",0.508248607952189,0.343773050897323,0.751416223031662,46,"80%","Convex Decrease",1951
"14043",0.501928451943865,0.33454228514947,0.753065253793563,46,"80%","Convex Decrease",1952
"14044",0.503807967992498,0.331028502004107,0.764815546313648,46,"80%","Convex Decrease",1953
"14045",0.491426672439365,0.322219391282575,0.746801556735515,46,"80%","Convex Decrease",1954
"14046",0.478109596301991,0.309379516787119,0.737004230782902,46,"80%","Convex Decrease",1955
"14047",0.477800974388614,0.308992185205094,0.73708956398769,46,"80%","Convex Decrease",1956
"14048",0.47294541590909,0.304789207868139,0.731890805818372,46,"80%","Convex Decrease",1957
"14049",0.472596627240332,0.304686267859843,0.732321749490508,46,"80%","Convex Decrease",1958
"14050",0.471776581080213,0.303778443035656,0.728841091588204,46,"80%","Convex Decrease",1959
"14051",0.469587987193286,0.301184139485927,0.72602772014484,46,"80%","Convex Decrease",1960
"14052",0.471736525284434,0.302797968465916,0.728972162062463,46,"80%","Convex Decrease",1961
"14053",0.46738508198097,0.300147136757945,0.723834606119894,46,"80%","Convex Decrease",1962
"14054",0.476641321481585,0.304528649460383,0.742802963027598,46,"80%","Convex Decrease",1963
"14055",0.470852718140981,0.300875252523504,0.734333018155896,46,"80%","Convex Decrease",1964
"14056",0.465742965734788,0.296199152391729,0.728961172350892,46,"80%","Convex Decrease",1965
"14057",0.460793353548622,0.292191429190286,0.721244407789437,46,"80%","Convex Decrease",1966
"14058",0.453445304561286,0.287389786309633,0.707155701826537,46,"80%","Convex Decrease",1967
"14059",0.450203371937585,0.286094641581093,0.703649387311795,46,"80%","Convex Decrease",1968
"14060",0.446984617692911,0.284036258594708,0.701367189823713,46,"80%","Convex Decrease",1969
"14061",0.443788876112142,0.282723744537928,0.694690582106561,46,"80%","Convex Decrease",1970
"14062",0.439675338056881,0.279663204022232,0.689464401691085,46,"80%","Convex Decrease",1971
"14063",0.426729482900235,0.270955614044025,0.672505254326877,46,"80%","Convex Decrease",1972
"14064",0.425641845893161,0.270232612446185,0.669764154896202,46,"80%","Convex Decrease",1973
"14065",0.424206979756874,0.268861260274878,0.666722289180143,46,"80%","Convex Decrease",1974
"14066",0.422776950646949,0.267819847333332,0.66633089593386,46,"80%","Convex Decrease",1975
"14067",0.42078657594519,0.266989270529957,0.663717376027528,46,"80%","Convex Decrease",1976
"14068",0.417023877767697,0.264176240274104,0.658939090425901,46,"80%","Convex Decrease",1977
"14069",0.402735261978165,0.254669334959201,0.63885765191179,46,"80%","Convex Decrease",1978
"14070",0.395087048102137,0.250700068075443,0.625769990602801,46,"80%","Convex Decrease",1979
"14071",0.390677016103157,0.247446630241379,0.621019928156553,46,"80%","Convex Decrease",1980
"14072",0.38631620966681,0.244758301648306,0.612727744092777,46,"80%","Convex Decrease",1981
"14073",0.382155994908353,0.242316317203486,0.606764619137307,46,"80%","Convex Decrease",1982
"14074",0.375407627487875,0.236797290232944,0.596854462718256,46,"80%","Convex Decrease",1983
"14075",0.37037049817669,0.234427874153696,0.590867699617333,46,"80%","Convex Decrease",1984
"14076",0.367394771477085,0.231600929159407,0.58500476015313,46,"80%","Convex Decrease",1985
"14077",0.374308961818729,0.234294039282674,0.596052332131465,46,"80%","Convex Decrease",1986
"14078",0.378289612326413,0.23751901428628,0.604052431099992,46,"80%","Convex Decrease",1987
"14079",0.374794143790298,0.235248654699461,0.600368677223737,46,"80%","Convex Decrease",1988
"14080",0.3677430949093,0.230886877403345,0.589115652967226,46,"80%","Convex Decrease",1989
"14081",0.367526444746914,0.229863510120375,0.588965497685498,46,"80%","Convex Decrease",1990
"14082",0.367309922220623,0.230423977810468,0.588783671896745,46,"80%","Convex Decrease",1991
"14083",0.367093527255234,0.229670503341865,0.58893395208758,46,"80%","Convex Decrease",1992
"14084",0.365871256328415,0.228819202087331,0.586927974452224,46,"80%","Convex Decrease",1993
"14085",0.364375444671531,0.227833611110702,0.587733721578287,46,"80%","Convex Decrease",1994
"14086",0.358276035370353,0.22390934086011,0.579109569298274,46,"80%","Convex Decrease",1995
"14087",0.354693301161534,0.221341225350962,0.573930718156738,46,"80%","Convex Decrease",1996
"14088",0.3524212323236,0.220064124033225,0.570336444426085,46,"80%","Convex Decrease",1997
"14089",0.348684272195094,0.218232159491591,0.564410645172471,46,"80%","Convex Decrease",1998
"14090",0.345221165636273,0.216315971498622,0.557411232041024,46,"80%","Convex Decrease",1999
"14091",0.341188060949867,0.213954379001944,0.552013900059517,46,"80%","Convex Decrease",2000
"14092",0.337556929227051,0.211071798971395,0.545938897604682,46,"80%","Convex Decrease",2001
"14093",0.328351354995303,0.205053304698578,0.5313774285853,46,"80%","Convex Decrease",2002
"14094",0.325497434847669,0.203259825925478,0.528045061673719,46,"80%","Convex Decrease",2003
"14095",0.325349618992392,0.202031680132419,0.528287005850612,46,"80%","Convex Decrease",2004
"14096",0.325520243232117,0.201746020465013,0.529255319863356,46,"80%","Convex Decrease",2005
"14097",0.32592166146117,0.201940363253538,0.530123790071057,46,"80%","Convex Decrease",2006
"14098",0.326586845627735,0.202283841412278,0.530773019528695,46,"80%","Convex Decrease",2007
"14099",0.325750993510767,0.201433478903071,0.529756139202615,46,"80%","Convex Decrease",2008
"14100",0.323632838045586,0.200222176908562,0.526620522319569,46,"80%","Convex Decrease",2009
"14101",0.321276214510888,0.198413925428661,0.520847606069686,46,"80%","Convex Decrease",2010
"14102",0.321281988396901,0.198514301474529,0.521712970036033,46,"80%","Convex Decrease",2011
"14103",0.317525996344465,0.196599538715081,0.517166274222608,46,"80%","Convex Decrease",2012
"14104",0.313657279188877,0.19374650571782,0.508901591337308,46,"80%","Convex Decrease",2013
"14105",0.307957924152069,0.1904035340576,0.500298537070287,46,"80%","Convex Decrease",2014
"14106",0.304884730470479,0.18887788211828,0.499433739522311,46,"80%","Convex Decrease",2015
"14107",0.297509252536445,0.184595290928878,0.483033438143904,46,"80%","Convex Decrease",2016
"14108",0.296784290879957,0.184896011194096,0.479675116458897,46,"80%","Convex Decrease",2017
"14109",0.292797211932346,0.182184210846611,0.473690640418036,46,"80%","Convex Decrease",2018
"14110",0.286796816548881,0.178126288521962,0.464961920341546,46,"80%","Convex Decrease",2019
"14111",0.278531309871113,0.172992674958949,0.451654813626539,46,"80%","Convex Decrease",2020
"14112",0.278531309871113,0.172992674958949,0.451654813626539,46,"80%","Convex Decrease",2021
"14113",1,1,1,47,"80%","Convex Decrease",1950
"14114",0.85525862964449,0.806824775177705,0.882594481563384,47,"80%","Convex Decrease",1951
"14115",0.793461300152062,0.735238683675104,0.851516301995151,47,"80%","Convex Decrease",1952
"14116",0.736129181298881,0.664149883304507,0.806496135483685,47,"80%","Convex Decrease",1953
"14117",0.667838413228437,0.584123546362797,0.754358140053312,47,"80%","Convex Decrease",1954
"14118",0.65417734894046,0.569363549083822,0.745448856022424,47,"80%","Convex Decrease",1955
"14119",0.657212348528722,0.572133862714214,0.753194206297361,47,"80%","Convex Decrease",1956
"14120",0.660324775514685,0.573261603863118,0.757312417880573,47,"80%","Convex Decrease",1957
"14121",0.667748462533543,0.578246773787619,0.76620745149941,47,"80%","Convex Decrease",1958
"14122",0.668366420434385,0.578153485793749,0.764800904158812,47,"80%","Convex Decrease",1959
"14123",0.668984950215192,0.580196548726918,0.767616107506888,47,"80%","Convex Decrease",1960
"14124",0.673683809060498,0.582693051961798,0.772205112058702,47,"80%","Convex Decrease",1961
"14125",0.670349659216068,0.579181883377906,0.77389921979403,47,"80%","Convex Decrease",1962
"14126",0.662268540560186,0.573044193102302,0.763377340424311,47,"80%","Convex Decrease",1963
"14127",0.654284840434817,0.565805089910644,0.75608242947701,47,"80%","Convex Decrease",1964
"14128",0.649322256716918,0.560907820704771,0.74604255245724,47,"80%","Convex Decrease",1965
"14129",0.644397312931409,0.558034077338223,0.74010818793843,47,"80%","Convex Decrease",1966
"14130",0.636613871968366,0.550485311065205,0.731382000109681,47,"80%","Convex Decrease",1967
"14131",0.631861031802276,0.54430455933688,0.729138540873389,47,"80%","Convex Decrease",1968
"14132",0.62714367545242,0.541915288267597,0.7226041721698,47,"80%","Convex Decrease",1969
"14133",0.627798072003908,0.542932091349134,0.72718417870957,47,"80%","Convex Decrease",1970
"14134",0.614873714789583,0.530513817013918,0.712240532837252,47,"80%","Convex Decrease",1971
"14135",0.606875572677105,0.524220177979327,0.703829004938215,47,"80%","Convex Decrease",1972
"14136",0.597372757795005,0.514863269260504,0.692318842719944,47,"80%","Convex Decrease",1973
"14137",0.593357493000607,0.512619865691986,0.687242112308971,47,"80%","Convex Decrease",1974
"14138",0.59040662054397,0.507554261980196,0.683284347317063,47,"80%","Convex Decrease",1975
"14139",0.585713302657814,0.504243240289605,0.681110319927532,47,"80%","Convex Decrease",1976
"14140",0.578121903300158,0.496801309008388,0.671681989971941,47,"80%","Convex Decrease",1977
"14141",0.571173331509885,0.491852131703897,0.662240497940325,47,"80%","Convex Decrease",1978
"14142",0.560988365471463,0.482212197763102,0.648938232997863,47,"80%","Convex Decrease",1979
"14143",0.550985014238007,0.471602119739709,0.639984917002554,47,"80%","Convex Decrease",1980
"14144",0.542268215621975,0.464265727066941,0.631731361438198,47,"80%","Convex Decrease",1981
"14145",0.533689320172362,0.45660308475622,0.622279798106807,47,"80%","Convex Decrease",1982
"14146",0.52524614620709,0.448848946804357,0.611022985939696,47,"80%","Convex Decrease",1983
"14147",0.516936546559147,0.440829182571092,0.603008378162745,47,"80%","Convex Decrease",1984
"14148",0.508313516946039,0.432830518188253,0.594395230707344,47,"80%","Convex Decrease",1985
"14149",0.499834328274731,0.424339432183896,0.583901094953503,47,"80%","Convex Decrease",1986
"14150",0.492538801393448,0.417874753364678,0.577012468951667,47,"80%","Convex Decrease",1987
"14151",0.489442109210442,0.414598254036904,0.574915834474009,47,"80%","Convex Decrease",1988
"14152",0.479587954333953,0.406901410315572,0.563818830637267,47,"80%","Convex Decrease",1989
"14153",0.483709272440891,0.407695615499897,0.569720483016823,47,"80%","Convex Decrease",1990
"14154",0.48951436970941,0.413504280871948,0.579832928341625,47,"80%","Convex Decrease",1991
"14155",0.495389135177851,0.419905805816562,0.589844346252049,47,"80%","Convex Decrease",1992
"14156",0.496061722069972,0.418888728103802,0.590736455842643,47,"80%","Convex Decrease",1993
"14157",0.496735222129328,0.421350456812465,0.594854451368602,47,"80%","Convex Decrease",1994
"14158",0.497409636595723,0.421166295808417,0.595178523428998,47,"80%","Convex Decrease",1995
"14159",0.489328337755455,0.413137513166338,0.586576457551806,47,"80%","Convex Decrease",1996
"14160",0.481378333900529,0.405837922916043,0.572342938595123,47,"80%","Convex Decrease",1997
"14161",0.473588314643938,0.398748417511081,0.562975425528517,47,"80%","Convex Decrease",1998
"14162",0.474366892700918,0.39936585420441,0.564494834255393,47,"80%","Convex Decrease",1999
"14163",0.468426934915084,0.393694284901831,0.562892340870477,47,"80%","Convex Decrease",2000
"14164",0.468556705646511,0.394475655088388,0.563048525723824,47,"80%","Convex Decrease",2001
"14165",0.469059061468759,0.394832950293482,0.562679212866411,47,"80%","Convex Decrease",2002
"14166",0.467275857769351,0.392063432464868,0.560300060642546,47,"80%","Convex Decrease",2003
"14167",0.463615359713856,0.388853698337847,0.555973756373142,47,"80%","Convex Decrease",2004
"14168",0.459406269635364,0.383997359200687,0.550319651232849,47,"80%","Convex Decrease",2005
"14169",0.456744919398396,0.382263309057004,0.548228150670767,47,"80%","Convex Decrease",2006
"14170",0.453678804432711,0.379764283076883,0.544238697067334,47,"80%","Convex Decrease",2007
"14171",0.445552193859914,0.368282850979559,0.538730852099335,47,"80%","Convex Decrease",2008
"14172",0.448458304745429,0.368888634884996,0.543932298229223,47,"80%","Convex Decrease",2009
"14173",0.451683083123852,0.373116829360424,0.549965704934676,47,"80%","Convex Decrease",2010
"14174",0.451524725739388,0.372334261043299,0.548636891303071,47,"80%","Convex Decrease",2011
"14175",0.450487814887167,0.371038334312098,0.549531907962146,47,"80%","Convex Decrease",2012
"14176",0.438208232944677,0.36044359379276,0.536374137559971,47,"80%","Convex Decrease",2013
"14177",0.440656448120088,0.361430845762917,0.537919858989515,47,"80%","Convex Decrease",2014
"14178",0.436739051042275,0.357625291969047,0.534036920323903,47,"80%","Convex Decrease",2015
"14179",0.432856479280035,0.353043113204131,0.528585341728461,47,"80%","Convex Decrease",2016
"14180",0.426529174943038,0.347046321479088,0.522231183820536,47,"80%","Convex Decrease",2017
"14181",0.42108498085878,0.344075137143885,0.516257877776199,47,"80%","Convex Decrease",2018
"14182",0.418613366774826,0.34030828584367,0.512979844900348,47,"80%","Convex Decrease",2019
"14183",0.414944467164177,0.337461904918524,0.505833653762855,47,"80%","Convex Decrease",2020
"14184",0.414944467164177,0.337461904918524,0.505833653762855,47,"80%","Convex Decrease",2021
"14185",1,1,1,48,"80%","Convex Decrease",1950
"14186",0.848250271674528,0.848250271674528,0.848250271674528,48,"80%","Convex Decrease",1951
"14187",0.799369964256591,0.71952852339591,0.844934328413764,48,"80%","Convex Decrease",1952
"14188",0.787578540493251,0.713991315436183,0.836935317166403,48,"80%","Convex Decrease",1953
"14189",0.775961050803723,0.70478360602999,0.827658415905993,48,"80%","Convex Decrease",1954
"14190",0.782095199500473,0.709217838949671,0.85325389350856,48,"80%","Convex Decrease",1955
"14191",0.760928990801663,0.680058251091368,0.838205825662861,48,"80%","Convex Decrease",1956
"14192",0.743695491534319,0.663660598691295,0.821885698801201,48,"80%","Convex Decrease",1957
"14193",0.72685229609373,0.646222277980909,0.804242909625564,48,"80%","Convex Decrease",1958
"14194",0.734217636686206,0.650139001716286,0.820979794642697,48,"80%","Convex Decrease",1959
"14195",0.739055834373136,0.646106013282903,0.838693645048268,48,"80%","Convex Decrease",1960
"14196",0.761651880164307,0.66855071999075,0.868636041276372,48,"80%","Convex Decrease",1961
"14197",0.745295567695712,0.654123179810594,0.855649829578604,48,"80%","Convex Decrease",1962
"14198",0.72929050356581,0.638392590772496,0.837183906736348,48,"80%","Convex Decrease",1963
"14199",0.713325417596963,0.619505931052723,0.822055265757178,48,"80%","Convex Decrease",1964
"14200",0.706009036052748,0.610444428981901,0.818645719201932,48,"80%","Convex Decrease",1965
"14201",0.697423241293439,0.605161282402339,0.80998024673981,48,"80%","Convex Decrease",1966
"14202",0.691810576700732,0.598045515921869,0.805033587021166,48,"80%","Convex Decrease",1967
"14203",0.685763631064627,0.592183599706584,0.796041837650009,48,"80%","Convex Decrease",1968
"14204",0.677329556803892,0.584290395550077,0.78833317026933,48,"80%","Convex Decrease",1969
"14205",0.670225422931034,0.57747026868851,0.78047814566499,48,"80%","Convex Decrease",1970
"14206",0.663195800376303,0.570275951823764,0.772998201630364,48,"80%","Convex Decrease",1971
"14207",0.656164142221042,0.566326506216044,0.766079090040889,48,"80%","Convex Decrease",1972
"14208",0.647598879532459,0.55899110744913,0.755803151234261,48,"80%","Convex Decrease",1973
"14209",0.641295456425001,0.556201381234523,0.748037479443241,48,"80%","Convex Decrease",1974
"14210",0.63689250296004,0.550286331713019,0.741814654162677,48,"80%","Convex Decrease",1975
"14211",0.630476107458738,0.545090901879021,0.734389698618046,48,"80%","Convex Decrease",1976
"14212",0.628563859479969,0.541835426981769,0.732448008753514,48,"80%","Convex Decrease",1977
"14213",0.62534767785913,0.539763862474276,0.729532467331219,48,"80%","Convex Decrease",1978
"14214",0.622913696431186,0.534907241676217,0.725609578004774,48,"80%","Convex Decrease",1979
"14215",0.618822775086239,0.533722250881152,0.720840835058204,48,"80%","Convex Decrease",1980
"14216",0.607835781365137,0.52227115979762,0.716363151766759,48,"80%","Convex Decrease",1981
"14217",0.576460207884201,0.486848998188677,0.68396215034161,48,"80%","Convex Decrease",1982
"14218",0.578807608555493,0.488788015989116,0.687134813262698,48,"80%","Convex Decrease",1983
"14219",0.581248561930702,0.491289675467498,0.694275715808011,48,"80%","Convex Decrease",1984
"14220",0.579210031969482,0.489708656926015,0.687921020992732,48,"80%","Convex Decrease",1985
"14221",0.575754803513162,0.484289115622036,0.685377392308542,48,"80%","Convex Decrease",1986
"14222",0.572320186929955,0.482695338048124,0.687862982794469,48,"80%","Convex Decrease",1987
"14223",0.57893067812512,0.486534410611225,0.692931440229815,48,"80%","Convex Decrease",1988
"14224",0.583615020543114,0.487189583111802,0.697812899152103,48,"80%","Convex Decrease",1989
"14225",0.575489579986865,0.481868981164986,0.689291002545301,48,"80%","Convex Decrease",1990
"14226",0.571611078453275,0.479027364357146,0.685423436888468,48,"80%","Convex Decrease",1991
"14227",0.567758716010068,0.474967930270387,0.679992024679872,48,"80%","Convex Decrease",1992
"14228",0.571944928086249,0.475657432879884,0.686366819974022,48,"80%","Convex Decrease",1993
"14229",0.576162006040931,0.47952801904439,0.689233855324762,48,"80%","Convex Decrease",1994
"14230",0.560811485391797,0.46588502365851,0.670523132090494,48,"80%","Convex Decrease",1995
"14231",0.547674620000237,0.453508813615937,0.656944364973235,48,"80%","Convex Decrease",1996
"14232",0.534845482315422,0.443526867665886,0.644607104634345,48,"80%","Convex Decrease",1997
"14233",0.531290080886597,0.440525201611026,0.640439977672169,48,"80%","Convex Decrease",1998
"14234",0.532205471673661,0.440197134808996,0.642492966081809,48,"80%","Convex Decrease",1999
"14235",0.532936590801472,0.438566479009572,0.643313603999584,48,"80%","Convex Decrease",2000
"14236",0.525597611993037,0.434705811297711,0.635666382460744,48,"80%","Convex Decrease",2001
"14237",0.526380777840615,0.4342619301108,0.638438300934167,48,"80%","Convex Decrease",2002
"14238",0.530460098554747,0.439978003720755,0.642989949349649,48,"80%","Convex Decrease",2003
"14239",0.526542773649034,0.43468758959458,0.637261200646664,48,"80%","Convex Decrease",2004
"14240",0.521202110940716,0.431847995639647,0.633030814112381,48,"80%","Convex Decrease",2005
"14241",0.511126788503584,0.423484361317713,0.619026973007779,48,"80%","Convex Decrease",2006
"14242",0.504885769220934,0.417316200106224,0.609040200135519,48,"80%","Convex Decrease",2007
"14243",0.505190417925501,0.414649537680146,0.613700716017371,48,"80%","Convex Decrease",2008
"14244",0.507013925685036,0.417607578480941,0.617032468667284,48,"80%","Convex Decrease",2009
"14245",0.507481225805493,0.41661551004325,0.617597031315432,48,"80%","Convex Decrease",2010
"14246",0.495446595210335,0.406596827309513,0.600406859936149,48,"80%","Convex Decrease",2011
"14247",0.485372736197467,0.396268608953779,0.590686911902946,48,"80%","Convex Decrease",2012
"14248",0.475503707808912,0.387487997004166,0.578293096662307,48,"80%","Convex Decrease",2013
"14249",0.465159793464367,0.377859096095195,0.565324037922558,48,"80%","Convex Decrease",2014
"14250",0.45714430289919,0.372260285691917,0.557721736963235,48,"80%","Convex Decrease",2015
"14251",0.454555530986291,0.367909230572302,0.561224212568822,48,"80%","Convex Decrease",2016
"14252",0.450976890437518,0.362405888211719,0.554705489539727,48,"80%","Convex Decrease",2017
"14253",0.455115298534406,0.364033143547241,0.566958079692837,48,"80%","Convex Decrease",2018
"14254",0.449526200730706,0.358610699838946,0.559921107485872,48,"80%","Convex Decrease",2019
"14255",0.449526200730706,0.358610699838946,0.559921107485872,48,"80%","Convex Decrease",2020
"14256",0.449526200730706,0.358610699838946,0.559921107485872,48,"80%","Convex Decrease",2021
"14257",1,1,1,49,"80%","Convex Decrease",1950
"14258",1,1,1,49,"80%","Convex Decrease",1951
"14259",1.05155920455994,0.989351830648745,1.11767798516089,49,"80%","Convex Decrease",1952
"14260",1.08186224077735,0.975811304005936,1.19943876773604,49,"80%","Convex Decrease",1953
"14261",1.09246206157147,0.980528864084779,1.21622883552514,49,"80%","Convex Decrease",1954
"14262",1.09112283437215,0.977802345724968,1.21233050566291,49,"80%","Convex Decrease",1955
"14263",1.10201463834162,0.986094362858622,1.23023310689667,49,"80%","Convex Decrease",1956
"14264",1.10460954230565,0.990212731776253,1.23039356271489,49,"80%","Convex Decrease",1957
"14265",1.09878874155636,0.984149397592456,1.22832408023703,49,"80%","Convex Decrease",1958
"14266",1.08847155116954,0.974949579279891,1.21689056130393,49,"80%","Convex Decrease",1959
"14267",1.06860852966305,0.956494543414703,1.19705829037261,49,"80%","Convex Decrease",1960
"14268",1.05154754389614,0.942731588432847,1.17556204277481,49,"80%","Convex Decrease",1961
"14269",1.03780513608324,0.930350149599463,1.16076248036762,49,"80%","Convex Decrease",1962
"14270",1.02424232430818,0.918171784880039,1.14472019489651,49,"80%","Convex Decrease",1963
"14271",1.02012109082965,0.914042593282297,1.14329274717351,49,"80%","Convex Decrease",1964
"14272",1.02221915630242,0.917978131832844,1.14917106643521,49,"80%","Convex Decrease",1965
"14273",1.01534301367076,0.909894373972492,1.14089233453473,49,"80%","Convex Decrease",1966
"14274",1.00250027366611,0.898932340916601,1.122827331676,49,"80%","Convex Decrease",1967
"14275",0.989819977257963,0.888340526496057,1.11269656936946,49,"80%","Convex Decrease",1968
"14276",0.981272720006654,0.87983186059506,1.10469006871309,49,"80%","Convex Decrease",1969
"14277",0.982128030292475,0.881033335893148,1.11153583902746,49,"80%","Convex Decrease",1970
"14278",0.982701984876325,0.8786655039234,1.11054541802383,49,"80%","Convex Decrease",1971
"14279",0.979757744074186,0.873866735595257,1.10505276939292,49,"80%","Convex Decrease",1972
"14280",0.982082660623139,0.877198470465653,1.11354658293143,49,"80%","Convex Decrease",1973
"14281",0.979124151483626,0.873389864291988,1.10795432454245,49,"80%","Convex Decrease",1974
"14282",0.971971256861077,0.868185475544009,1.09797783614666,49,"80%","Convex Decrease",1975
"14283",0.964388433723474,0.862165812928473,1.0906725800808,49,"80%","Convex Decrease",1976
"14284",0.948873629976223,0.848420016686789,1.07256389310294,49,"80%","Convex Decrease",1977
"14285",0.923550654908013,0.817854115275084,1.04771541245135,49,"80%","Convex Decrease",1978
"14286",0.914396801110016,0.809804782944885,1.03556266059312,49,"80%","Convex Decrease",1979
"14287",0.905333676541552,0.801445079750125,1.02645533630345,49,"80%","Convex Decrease",1980
"14288",0.896090422901903,0.791594587188668,1.01658580378202,49,"80%","Convex Decrease",1981
"14289",0.888153982599809,0.783144125391339,1.00901800146428,49,"80%","Convex Decrease",1982
"14290",0.880287833289627,0.77860770448436,1.00008799867809,49,"80%","Convex Decrease",1983
"14291",0.864938379269855,0.765679899706673,0.983140414138576,49,"80%","Convex Decrease",1984
"14292",0.854849493327259,0.755088034991663,0.975277089591357,49,"80%","Convex Decrease",1985
"14293",0.85387121865179,0.751810530374689,0.973077646015819,49,"80%","Convex Decrease",1986
"14294",0.841838605978115,0.744033256658205,0.962413034109773,49,"80%","Convex Decrease",1987
"14295",0.840459975006998,0.738956458377579,0.965369224476028,49,"80%","Convex Decrease",1988
"14296",0.829256617991353,0.727473895757656,0.953331248453341,49,"80%","Convex Decrease",1989
"14297",0.818202602065291,0.720101583038238,0.942365540509407,49,"80%","Convex Decrease",1990
"14298",0.8119592624027,0.714058240002718,0.93556113932794,49,"80%","Convex Decrease",1991
"14299",0.811545090041867,0.711392425774821,0.936115899873536,49,"80%","Convex Decrease",1992
"14300",0.811131128946246,0.711748565455924,0.936055416119818,49,"80%","Convex Decrease",1993
"14301",0.810529861430471,0.710701439661837,0.93371367033258,49,"80%","Convex Decrease",1994
"14302",0.804260937062001,0.703937356148142,0.930312812165083,49,"80%","Convex Decrease",1995
"14303",0.792932370653623,0.697182985797208,0.916395023853596,49,"80%","Convex Decrease",1996
"14304",0.775665270690302,0.674365879820972,0.894914730754762,49,"80%","Convex Decrease",1997
"14305",0.76105478730288,0.660597928204694,0.880211900093335,49,"80%","Convex Decrease",1998
"14306",0.758724624366033,0.656853602935319,0.881233860091983,49,"80%","Convex Decrease",1999
"14307",0.760511270000194,0.657944332241862,0.884639461613111,49,"80%","Convex Decrease",2000
"14308",0.754776839524152,0.652639384032353,0.878432096471073,49,"80%","Convex Decrease",2001
"14309",0.747614474958516,0.645964060726341,0.871458022152385,49,"80%","Convex Decrease",2002
"14310",0.74442557812154,0.642183270185634,0.871272142933401,49,"80%","Convex Decrease",2003
"14311",0.745202932890691,0.641488268486399,0.872732484411337,49,"80%","Convex Decrease",2004
"14312",0.746495659621535,0.643011254832392,0.874323210178702,49,"80%","Convex Decrease",2005
"14313",0.747790628885691,0.646216183396178,0.875337331650348,49,"80%","Convex Decrease",2006
"14314",0.751635126954286,0.651083386748499,0.880100829298694,49,"80%","Convex Decrease",2007
"14315",0.753156722015525,0.650621560539211,0.88069115416118,49,"80%","Convex Decrease",2008
"14316",0.755595163436654,0.653179366391479,0.884214000789048,49,"80%","Convex Decrease",2009
"14317",0.758153985781835,0.653410431372035,0.88911320194971,49,"80%","Convex Decrease",2010
"14318",0.759177451885655,0.652045966311654,0.892157435945363,49,"80%","Convex Decrease",2011
"14319",0.754118748477748,0.649142687219585,0.887762890325719,49,"80%","Convex Decrease",2012
"14320",0.749300788150458,0.645989560635118,0.882700162560317,49,"80%","Convex Decrease",2013
"14321",0.748110040089805,0.643036804399231,0.880974345650204,49,"80%","Convex Decrease",2014
"14322",0.739085007990949,0.635229899745685,0.868875595369859,49,"80%","Convex Decrease",2015
"14323",0.735656803758761,0.631724495964163,0.86723772650008,49,"80%","Convex Decrease",2016
"14324",0.724536640371209,0.623134780897634,0.854822044807223,49,"80%","Convex Decrease",2017
"14325",0.719315994186004,0.618131231889213,0.844953794273364,49,"80%","Convex Decrease",2018
"14326",0.69672954377811,0.599683901046866,0.820690523268826,49,"80%","Convex Decrease",2019
"14327",0.69672954377811,0.599683901046866,0.820690523268826,49,"80%","Convex Decrease",2020
"14328",0.69672954377811,0.599683901046866,0.820690523268826,49,"80%","Convex Decrease",2021
"14329",1,1,1,50,"80%","Convex Decrease",1950
"14330",0.581422300013671,0.343773050897323,0.983357741599576,50,"80%","Convex Decrease",1951
"14331",0.577327312233326,0.338991002321965,0.983232071552126,50,"80%","Convex Decrease",1952
"14332",0.569200641895477,0.333353255158972,0.973947367875464,50,"80%","Convex Decrease",1953
"14333",0.560066352951693,0.327524748911892,0.960458508719954,50,"80%","Convex Decrease",1954
"14334",0.555309521854997,0.324303377797972,0.954718011005836,50,"80%","Convex Decrease",1955
"14335",0.55089440055124,0.321589205265878,0.946081343284101,50,"80%","Convex Decrease",1956
"14336",0.54461251182843,0.317888241552348,0.936836703252167,50,"80%","Convex Decrease",1957
"14337",0.538402255937413,0.314271914416881,0.925202018902392,50,"80%","Convex Decrease",1958
"14338",0.544708147017893,0.31161589820474,0.950341412031242,50,"80%","Convex Decrease",1959
"14339",0.553090020593604,0.312341546143194,0.978060702170451,50,"80%","Convex Decrease",1960
"14340",0.563843834747187,0.316831542828009,0.996838255381715,50,"80%","Convex Decrease",1961
"14341",0.558516926973922,0.313326861084697,0.986565480087474,50,"80%","Convex Decrease",1962
"14342",0.55312666788265,0.309953968916994,0.976961283352746,50,"80%","Convex Decrease",1963
"14343",0.549696536485619,0.308416589803643,0.969815823216003,50,"80%","Convex Decrease",1964
"14344",0.542602349852781,0.304302262589772,0.957475576081442,50,"80%","Convex Decrease",1965
"14345",0.539443628653255,0.303424472734337,0.954796897884698,50,"80%","Convex Decrease",1966
