"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"225","Convex Decrease","80%",1961,0.852631244086419,0.670283845635619,0.749222858937488,"median"
"226","Convex Decrease","80%",1962,0.835635793687589,0.662505683443157,0.739310744151802,"median"
"227","Convex Decrease","80%",1963,0.820823999445133,0.648393126469306,0.731377062631827,"median"
"228","Convex Decrease","80%",1964,0.810282280822341,0.638450662573521,0.721208299944212,"median"
"229","Convex Decrease","80%",1965,0.795543463273723,0.623011691955203,0.708895464464412,"median"
"230","Convex Decrease","80%",1966,0.78641901584368,0.614960126472172,0.699803692153768,"median"
"231","Convex Decrease","80%",1967,0.778217383577331,0.607146126812,0.692581696531095,"median"
"232","Convex Decrease","80%",1968,0.775449438552997,0.601316144461025,0.687009920900237,"median"
"233","Convex Decrease","80%",1969,0.771325606069268,0.600898056875204,0.680320573743476,"median"
"234","Convex Decrease","80%",1970,0.764015616542341,0.598658419132803,0.67892530762032,"median"
"235","Convex Decrease","80%",1971,0.759028962837019,0.591608351439557,0.671281325154599,"median"
"236","Convex Decrease","80%",1972,0.751290779521436,0.584423932103105,0.664198077941297,"median"
"237","Convex Decrease","80%",1973,0.749719359183637,0.582635963031453,0.657252168562374,"median"
"238","Convex Decrease","80%",1974,0.743615687132188,0.578455534021268,0.651085201939236,"median"
"239","Convex Decrease","80%",1975,0.739099604884621,0.568676142900727,0.642057165223315,"median"
"240","Convex Decrease","80%",1976,0.738578061538554,0.560067716409369,0.633796995901221,"median"
"241","Convex Decrease","80%",1977,0.734406875382377,0.555866224914804,0.629985220633628,"median"
"242","Convex Decrease","80%",1978,0.72517557306552,0.543546236906247,0.625547077400167,"median"
"243","Convex Decrease","80%",1979,0.717321025927501,0.537209166901449,0.621495218799379,"median"
"244","Convex Decrease","80%",1980,0.706340449600031,0.533169190052507,0.615089618818221,"median"
"245","Convex Decrease","80%",1981,0.698284727072047,0.528269091497246,0.60706138844139,"median"
"246","Convex Decrease","80%",1982,0.683588489658823,0.520912956972981,0.599003429347843,"median"
"247","Convex Decrease","80%",1983,0.682327627329053,0.511967942226762,0.591097453492122,"median"
"248","Convex Decrease","80%",1984,0.678356404530833,0.506926599035863,0.589775369415296,"median"
"249","Convex Decrease","80%",1985,0.675059159540605,0.503762022126869,0.588845380510467,"median"
"250","Convex Decrease","80%",1986,0.671325516132551,0.502284013312866,0.58795610919614,"median"
"251","Convex Decrease","80%",1987,0.667585663667846,0.496518473986423,0.584470485816011,"median"
"252","Convex Decrease","80%",1988,0.666757466585295,0.497694223347615,0.58142758891646,"median"
"253","Convex Decrease","80%",1989,0.665051087571145,0.49305169005608,0.575969713594425,"median"
"254","Convex Decrease","80%",1990,0.662786176638527,0.484838446661298,0.57294169741407,"median"
"255","Convex Decrease","80%",1991,0.664113052352268,0.483297713849013,0.567275065736304,"median"
"256","Convex Decrease","80%",1992,0.660673199771171,0.482851686625547,0.562481980441101,"median"
"257","Convex Decrease","80%",1993,0.664206684634561,0.482434308629989,0.561142762901497,"median"
"258","Convex Decrease","80%",1994,0.661564826419916,0.482954118685853,0.561613524134097,"median"
"259","Convex Decrease","80%",1995,0.658161791377327,0.4782091641977,0.559162815018487,"median"
"260","Convex Decrease","80%",1996,0.651568904363493,0.470832526845697,0.553687338062029,"median"
