"","trend_type","label","years","CI_high","CI_low","LPI_final","sim"
"233","Linear Decrease","80%",1969,0.991777104519568,0.803854908475784,0.890386681326542,"median"
"234","Linear Decrease","80%",1970,0.988379187772418,0.798966782020706,0.883701831621263,"median"
"235","Linear Decrease","80%",1971,0.975516989491821,0.786161593619721,0.874713842529813,"median"
"236","Linear Decrease","80%",1972,0.961735728783669,0.772835280791586,0.861404128219064,"median"
"237","Linear Decrease","80%",1973,0.948674113761978,0.765342424254748,0.850980784836648,"median"
"238","Linear Decrease","80%",1974,0.939336027401663,0.755811659883778,0.845817211525174,"median"
"239","Linear Decrease","80%",1975,0.930962716015131,0.746790197998491,0.836519689275866,"median"
"240","Linear Decrease","80%",1976,0.926911634122243,0.739747579756263,0.826573198457953,"median"
"241","Linear Decrease","80%",1977,0.922822038515007,0.731172149994989,0.818279138956309,"median"
"242","Linear Decrease","80%",1978,0.902524572084003,0.710701791109775,0.798634543010869,"median"
"243","Linear Decrease","80%",1979,0.889333728849701,0.706251506479317,0.794903328460616,"median"
"244","Linear Decrease","80%",1980,0.882578208340355,0.696342078353302,0.783690709957512,"median"
"245","Linear Decrease","80%",1981,0.870387722229809,0.686126460220862,0.769885319229977,"median"
"246","Linear Decrease","80%",1982,0.852531354117489,0.673088631429812,0.757748147387038,"median"
"247","Linear Decrease","80%",1983,0.848075803069272,0.665462443443239,0.749601074461655,"median"
"248","Linear Decrease","80%",1984,0.842663693457221,0.659646883148363,0.740577886897772,"median"
"249","Linear Decrease","80%",1985,0.834370745983707,0.648837452593737,0.731595868117832,"median"
"250","Linear Decrease","80%",1986,0.832589034606454,0.642098362301427,0.726355764390342,"median"
"251","Linear Decrease","80%",1987,0.82243622125502,0.630849027247588,0.717927751795491,"median"
"252","Linear Decrease","80%",1988,0.813055659854057,0.624201290566496,0.710919617289697,"median"
"253","Linear Decrease","80%",1989,0.80867409099815,0.615541263690617,0.706567483165076,"median"
"254","Linear Decrease","80%",1990,0.799074943096962,0.607369384069107,0.691356765432122,"median"
"255","Linear Decrease","80%",1991,0.785970514928386,0.59862060889661,0.687238562093642,"median"
"256","Linear Decrease","80%",1992,0.778428174299009,0.590673808809026,0.681407170557476,"median"
"257","Linear Decrease","80%",1993,0.773230791424159,0.587698367237244,0.673359830820926,"median"
"258","Linear Decrease","80%",1994,0.756232473106954,0.583005007361976,0.66881206099098,"median"
"259","Linear Decrease","80%",1995,0.743177038229986,0.567874744354044,0.655365279311234,"median"
"260","Linear Decrease","80%",1996,0.727482660507969,0.555831499561595,0.639977854227727,"median"
"261","Linear Decrease","80%",1997,0.712498079931417,0.543103294874926,0.620138748043148,"median"
"262","Linear Decrease","80%",1998,0.697285405735479,0.530658287021215,0.606513381513077,"median"
"263","Linear Decrease","80%",1999,0.686379993058934,0.522713460204916,0.5971023657288,"median"
"264","Linear Decrease","80%",2000,0.675071314272172,0.513570915771878,0.587750429229994,"median"
"265","Linear Decrease","80%",2001,0.666041827996219,0.507427819680775,0.579108399680765,"median"
"266","Linear Decrease","80%",2002,0.654030271882084,0.499858788413074,0.568840050812701,"median"
"267","Linear Decrease","80%",2003,0.643746507095982,0.493493075013041,0.561472212472352,"median"
"268","Linear Decrease","80%",2004,0.634978534220817,0.487270897283155,0.553914779993374,"median"
"269","Linear Decrease","80%",2005,0.626272949543036,0.476871205547429,0.544670902605754,"median"
