"","LPI_final","CI_low","CI_high","years","numZeros","sim","label"
"890",1.06211815626612,0.883026726526066,1.29132838582629,1987,274,13,"Permutations"
"891",1.0555163832639,0.870011976890583,1.28039771665963,1988,341,13,"Permutations"
"892",1.06265724079533,0.87720239734119,1.28260393332034,1989,309,13,"Permutations"
"893",1.06477897722379,0.879349961668891,1.28390971144197,1990,306,13,"Permutations"
"894",1.07489474260436,0.890787892911951,1.29227796792579,1991,364,13,"Permutations"
"895",1.07627005585018,0.896761288116366,1.29578829033321,1992,512,13,"Permutations"
"896",1.07793257470985,0.898660472419458,1.29797392480516,1993,554,13,"Permutations"
"897",1.06601278806135,0.880969637203505,1.28990833125916,1994,706,13,"Permutations"
"898",1.0727726644826,0.884773913859852,1.29468573437232,1995,955,13,"Permutations"
"899",1.06223464856835,0.870634230617618,1.27188245655779,1996,995,13,"Permutations"
"900",1.05662936797935,0.867480097292375,1.26294830136239,1997,1170,13,"Permutations"
"901",1.0588655441495,0.86792627453283,1.26505466731623,1998,1291,13,"Permutations"
"902",1.05208989502918,0.863700432535788,1.26086457356353,1999,1338,13,"Permutations"
"903",1.06661268844209,0.877411356690482,1.28064609394536,2000,1326,13,"Permutations"
"904",1.07312643078817,0.885281027548527,1.27979853415811,2001,1442,13,"Permutations"
"905",1.06652388980568,0.885819865058842,1.27019253979484,2002,1505,13,"Permutations"
"906",1.06331072309012,0.884619174563403,1.26569498843168,2003,1450,13,"Permutations"
"907",1.06510526337163,0.888573970120737,1.26960729205213,2004,1296,13,"Permutations"
"908",1.06464525206272,0.878287880815754,1.26995963047732,2005,1415,13,"Permutations"
"909",1.05602336030594,0.879636823857162,1.25754320624508,2006,1516,13,"Permutations"
"910",1.06383096133086,0.893117894279068,1.26758562052691,2007,1610,13,"Permutations"
"911",1.05863654137313,0.886509985304452,1.26882324332008,2008,1662,13,"Permutations"
"912",1.05633121924538,0.889455257048832,1.27255150201049,2009,1982,13,"Permutations"
"913",1.05306729120205,0.89125885508411,1.27309264468426,2010,3164,13,"Permutations"
"914",1.04039769270612,0.87928474570701,1.25623793022126,2011,3328,13,"Permutations"
"915",1.03700511000029,0.884858946396949,1.24256775573148,2012,3147,13,"Permutations"
"916",1.03314045448056,0.881077276872079,1.23481020290539,2013,3376,13,"Permutations"
"917",1.03157273899926,0.874910400813757,1.23683932585428,2014,3185,13,"Permutations"
"918",1.02030902610786,0.868939494031814,1.22037178831476,2015,3273,13,"Permutations"
"919",1.01216694407873,0.87512619399981,1.21489024919886,2016,3232,13,"Permutations"
"920",1.03046762895421,0.900597044273374,1.23869790961487,2017,2829,13,"Permutations"
"921",1.03623433389442,0.904871900057168,1.25582644343152,2018,3028,13,"Permutations"
"922",1.06026215504472,0.932736172324443,1.27550561392703,2019,2656,13,"Permutations"
"923",1.06026215504472,0.932736172324443,1.27550561392703,2020,2104,13,"Permutations"
"924",1,1,1,1950,8,14,"Permutations"
"925",0.999095265271205,0.96366798808829,1.08951553429085,1951,11,14,"Permutations"
"926",1.01941717719298,0.94440120440521,1.15687950586949,1952,13,14,"Permutations"
"927",1.03946578507446,1.01603409929525,1.28778005153254,1953,8,14,"Permutations"
"928",1.03806152331243,0.960116386134452,1.28239645142633,1954,13,14,"Permutations"
"929",1.04485840761203,0.954556982000736,1.28046266299466,1955,12,14,"Permutations"
"930",1.03339058972201,0.944601536239694,1.31625750864407,1956,10,14,"Permutations"
"931",1.01701698814081,0.918469610030346,1.33227129326397,1957,8,14,"Permutations"
"932",0.999621333348211,0.907191906110166,1.29462620605345,1958,11,14,"Permutations"
"933",1.04708206317484,0.96481787974149,1.41754465962095,1959,9,14,"Permutations"
"934",1.03009870341077,0.9196252022439,1.3374375577739,1960,14,14,"Permutations"
"935",1.04858781561893,0.944097339336142,1.35531591039257,1961,13,14,"Permutations"
"936",1.04434444613187,0.9601059252007,1.33515353903475,1962,12,14,"Permutations"
"937",1.038350269891,0.944719290115255,1.31210336514671,1963,12,14,"Permutations"
"938",1.04626801160726,0.94739167080061,1.30854467412262,1964,11,14,"Permutations"
"939",1.06197301050957,0.966300214279395,1.33654226033558,1965,15,14,"Permutations"
"940",1.04088800110547,0.952581089713445,1.30889349633073,1966,12,14,"Permutations"
"941",1.04312137772826,0.958483104059536,1.29508983214178,1967,19,14,"Permutations"
"942",1.05369886582868,0.96170200891275,1.31276274608713,1968,15,14,"Permutations"
"943",1.0178275276716,0.930388096862786,1.27453117238132,1969,18,14,"Permutations"
"944",1.01772182774379,0.914038465745892,1.28916666287682,1970,39,14,"Permutations"
"945",1.01549822234726,0.914298203239854,1.28938168282967,1971,30,14,"Permutations"
"946",1.0409629685761,0.939641758763374,1.31888978956413,1972,31,14,"Permutations"
"947",1.0346385033639,0.927270800834903,1.31780650953583,1973,42,14,"Permutations"
"948",1.02291457895016,0.917952442450028,1.29359335368756,1974,46,14,"Permutations"
"949",1.0387186377267,0.929682147329316,1.30607823788879,1975,58,14,"Permutations"
"950",1.04385557422018,0.939180252525072,1.31661488381803,1976,40,14,"Permutations"
"951",1.03798437500041,0.943564179019618,1.30590260840152,1977,46,14,"Permutations"
"952",1.04239028140805,0.941722246129999,1.3088688964631,1978,45,14,"Permutations"
"953",1.03087854882358,0.935660769150404,1.31304318729923,1979,57,14,"Permutations"
"954",1.0252864154938,0.926975411837,1.30108856169216,1980,60,14,"Permutations"
"955",1.02671459329168,0.927480780981004,1.28877183347183,1981,281,14,"Permutations"
"956",1.02503707173708,0.925700268545574,1.30043986532776,1982,297,14,"Permutations"
"957",1.02536986837109,0.92917510586007,1.30674104044039,1983,342,14,"Permutations"
"958",1.03223577623441,0.93615028201985,1.30597791747824,1984,347,14,"Permutations"
"959",1.02886588357079,0.925795807967367,1.29913684912974,1985,382,14,"Permutations"
"960",1.02604707061279,0.925079373884032,1.3002778847566,1986,253,14,"Permutations"
"961",1.02004248219624,0.920648656037555,1.27885842954578,1987,289,14,"Permutations"
"962",1.02372382978962,0.920568002802111,1.28907171648067,1988,332,14,"Permutations"
"963",1.0268900398596,0.921706442932791,1.29034954670206,1989,303,14,"Permutations"
"964",1.03003595975931,0.924926357202283,1.28679456679886,1990,295,14,"Permutations"
"965",1.02833220595438,0.927881124516585,1.28779907516897,1991,356,14,"Permutations"
"966",1.03141341418244,0.934392000251209,1.29989413228094,1992,476,14,"Permutations"
"967",1.02610335723464,0.929128569993973,1.29085785758166,1993,593,14,"Permutations"
"968",1.04058291559379,0.943253647267754,1.31565155344417,1994,695,14,"Permutations"
"969",1.04425449801056,0.944597315791395,1.32845259754911,1995,982,14,"Permutations"
"970",1.04954152510987,0.947215909051615,1.34641896744234,1996,996,14,"Permutations"
"971",1.05817328431909,0.958657058301073,1.36350451191205,1997,1172,14,"Permutations"
"972",1.06058551275221,0.958630641837142,1.37465390379593,1998,1301,14,"Permutations"
"973",1.06397895000296,0.960374476913226,1.37404156162873,1999,1314,14,"Permutations"
"974",1.06211154118164,0.963395516773327,1.3761025665184,2000,1334,14,"Permutations"
"975",1.06379996171939,0.964583419852641,1.38303275569036,2001,1411,14,"Permutations"
"976",1.05275015756751,0.955508679787532,1.36503316642097,2002,1529,14,"Permutations"
"977",1.06456253884467,0.979457826859981,1.38351841860486,2003,1452,14,"Permutations"
"978",1.06424726052275,0.978633482530104,1.38688292269667,2004,1297,14,"Permutations"
"979",1.06533500373511,0.986947929149315,1.38430703126798,2005,1457,14,"Permutations"
"980",1.0740658782019,0.995347320716036,1.39885234251474,2006,1497,14,"Permutations"
"981",1.07252951748653,0.987719591400125,1.38580465622604,2007,1571,14,"Permutations"
"982",1.07342879993364,0.987448383607933,1.39299205102595,2008,1688,14,"Permutations"
"983",1.06402695068531,0.97606934234291,1.38787534334157,2009,1986,14,"Permutations"
"984",1.06801142166271,0.992915053050889,1.41198615153787,2010,3215,14,"Permutations"
"985",1.0601126704632,0.990223464957245,1.40028104721411,2011,3322,14,"Permutations"
"986",1.05048733816867,0.977962316525263,1.36901029665627,2012,3191,14,"Permutations"
"987",1.06313073230011,0.997307331638404,1.37762280997962,2013,3317,14,"Permutations"
"988",1.06617000410418,0.996642527923595,1.39629150791997,2014,3149,14,"Permutations"
"989",1.06567844230339,1.01076576572723,1.40765012118399,2015,3227,14,"Permutations"
"990",1.05271185733919,0.99821602034639,1.38821020299135,2016,3224,14,"Permutations"
"991",1.06025204099836,1.01251373935496,1.39590630983638,2017,2867,14,"Permutations"
"992",1.0669028230373,1.02821335134156,1.41690861447851,2018,3031,14,"Permutations"
"993",1.11463653572385,1.05211057872518,1.48240035630148,2019,2627,14,"Permutations"
"994",1.11463653572385,1.05211057872518,1.48240035630148,2020,2140,14,"Permutations"
"995",1,1,1,1950,8,15,"Permutations"
"996",0.94156668017681,0.876773702551225,1.03153785757886,1951,10,15,"Permutations"
"997",0.907538977510828,0.856219288364268,0.981975455378858,1952,13,15,"Permutations"
"998",0.945808605188245,0.912316860784326,1.06488722145013,1953,9,15,"Permutations"
"999",0.968810663643513,0.909355421342935,1.0597599915157,1954,10,15,"Permutations"
"1000",0.948515244098063,0.841011720315339,1.0189818394042,1955,10,15,"Permutations"
"1001",0.928472964984277,0.811781982892552,1.02630218612257,1956,10,15,"Permutations"
"1002",0.945388579920031,0.796899516697876,1.05291654010292,1957,6,15,"Permutations"
"1003",0.900300191529022,0.749523209997863,1.00696301742602,1958,14,15,"Permutations"
"1004",0.917912649482971,0.783198499370742,1.02104285592106,1959,13,15,"Permutations"
"1005",0.915574742759193,0.793723099184454,1.00615946411651,1960,11,15,"Permutations"
"1006",0.935454846724233,0.818596340653694,1.05145132932504,1961,10,15,"Permutations"
"1007",0.941193365697326,0.831428519079862,1.05118079717255,1962,15,15,"Permutations"
"1008",0.954393507621371,0.851136583911588,1.072240872706,1963,13,15,"Permutations"
"1009",0.957070957200857,0.861570651426648,1.09365684955066,1964,11,15,"Permutations"
"1010",0.925873996326804,0.83222266424584,1.03257275946804,1965,12,15,"Permutations"
"1011",0.929859866182627,0.839879277791582,1.02985970235587,1966,11,15,"Permutations"
"1012",0.921213171914541,0.826388524932441,1.02663325384198,1967,24,15,"Permutations"
"1013",0.929174618799838,0.844991464405179,1.04386119992353,1968,19,15,"Permutations"
"1014",0.937900058147889,0.837623985601,1.05477859149495,1969,17,15,"Permutations"
"1015",0.944438289182258,0.835301728923265,1.05303068994158,1970,35,15,"Permutations"
"1016",0.930279725883551,0.830985426757128,1.04218640774629,1971,34,15,"Permutations"
"1017",0.940769351691149,0.833394788955418,1.05332918876944,1972,32,15,"Permutations"
"1018",0.947651106193274,0.843785842598686,1.07272954854786,1973,45,15,"Permutations"
"1019",0.946853223718805,0.838590672165312,1.07434791142032,1974,45,15,"Permutations"
"1020",0.94430627113448,0.842271387508549,1.07759338501177,1975,55,15,"Permutations"
"1021",0.938013170034982,0.839440710168525,1.08262020603957,1976,46,15,"Permutations"
"1022",0.937050081482549,0.837025076560785,1.06989876107115,1977,43,15,"Permutations"
"1023",0.934142214315845,0.834601328570038,1.06235688340108,1978,41,15,"Permutations"
"1024",0.934665997863912,0.827363895010864,1.06893799760997,1979,56,15,"Permutations"
"1025",0.932453916432608,0.835119152755818,1.06955422738234,1980,53,15,"Permutations"
"1026",0.933151338533298,0.829902548180867,1.07108755471784,1981,267,15,"Permutations"
"1027",0.931055032200953,0.824438665679204,1.05662357922939,1982,291,15,"Permutations"
"1028",0.931938456986483,0.834307762925806,1.0478159422712,1983,315,15,"Permutations"
"1029",0.938206049052385,0.842852508188817,1.0464104949107,1984,352,15,"Permutations"
"1030",0.927675116888534,0.836377415505762,1.03856075617298,1985,387,15,"Permutations"
"1031",0.933448326680578,0.83756494033719,1.04630989678774,1986,244,15,"Permutations"
"1032",0.922718906009635,0.823962789810118,1.03832403304381,1987,308,15,"Permutations"
"1033",0.926445562606655,0.824304022860568,1.04437400560127,1988,342,15,"Permutations"
"1034",0.930285769121213,0.825024425278907,1.05042635728874,1989,312,15,"Permutations"
"1035",0.937263041302804,0.833572205565706,1.06735502637231,1990,300,15,"Permutations"
"1036",0.945051270195789,0.837672095738657,1.07295569642941,1991,366,15,"Permutations"
"1037",0.942893114525666,0.834332656711588,1.07653580190143,1992,505,15,"Permutations"
"1038",0.940751003455684,0.833584789402068,1.07063794637546,1993,564,15,"Permutations"
"1039",0.940419944233724,0.840857182890023,1.06719229998302,1994,685,15,"Permutations"
"1040",0.941935113879823,0.847037708765983,1.07455233846604,1995,937,15,"Permutations"
"1041",0.942295383667876,0.846485114681766,1.07615276415969,1996,989,15,"Permutations"
"1042",0.949111362616681,0.859751954665455,1.08435176294825,1997,1117,15,"Permutations"
"1043",0.935482100296156,0.845972950417986,1.07341489186236,1998,1332,15,"Permutations"
"1044",0.932314322944215,0.842371716512337,1.06264462148914,1999,1320,15,"Permutations"
"1045",0.92229112232701,0.8271828622883,1.05333382581536,2000,1367,15,"Permutations"
"1046",0.927411344880084,0.826085408569167,1.05412055729308,2001,1438,15,"Permutations"
"1047",0.92799168637685,0.826943276603215,1.05067240542383,2002,1452,15,"Permutations"
"1048",0.918942486900125,0.821561648299843,1.03685214781982,2003,1452,15,"Permutations"
"1049",0.906275335523021,0.807947841494031,1.02433958653085,2004,1343,15,"Permutations"
"1050",0.914340151873963,0.814728509109514,1.03942458654094,2005,1453,15,"Permutations"
"1051",0.915826813658846,0.820238626697353,1.03796659739215,2006,1552,15,"Permutations"
"1052",0.925127358895831,0.832636450836178,1.04508018927633,2007,1571,15,"Permutations"
"1053",0.922405642980139,0.828802853917502,1.04755339989738,2008,1659,15,"Permutations"
"1054",0.91750823267278,0.815969059468422,1.04653877056467,2009,1994,15,"Permutations"
"1055",0.919237843565197,0.826201573534245,1.04939749935261,2010,3166,15,"Permutations"
"1056",0.905194754417934,0.811378935556331,1.03215619501778,2011,3302,15,"Permutations"
"1057",0.894437012285237,0.799821568582522,1.02342089776889,2012,3175,15,"Permutations"
"1058",0.895357973384683,0.789359231744622,1.03027511217702,2013,3290,15,"Permutations"
"1059",0.892497548738693,0.791839308055687,1.02253945197473,2014,3229,15,"Permutations"
"1060",0.896935517160269,0.784853865174564,1.02843723222373,2015,3280,15,"Permutations"
"1061",0.902767313634842,0.78879307346725,1.0419245387664,2016,3160,15,"Permutations"
"1062",0.897195405152636,0.775043885526571,1.03233514464115,2017,2865,15,"Permutations"
"1063",0.898330060900332,0.776520443551704,1.04383164401952,2018,3060,15,"Permutations"
"1064",0.931023263256221,0.791671584705995,1.09026306540325,2019,2661,15,"Permutations"
"1065",0.931023263256221,0.791671584705995,1.09026306540325,2020,2143,15,"Permutations"
"1066",1,1,1,1950,13,16,"Permutations"
"1067",1.03631954621787,0.974338655616027,1.05992646173105,1951,10,16,"Permutations"
"1068",1.07309209664815,1.0036036388406,1.14616422335729,1952,8,16,"Permutations"
"1069",1.05798823710668,0.960199203100815,1.19372388257172,1953,12,16,"Permutations"
"1070",1.12001655946497,1.00000764653108,1.26619537671566,1954,8,16,"Permutations"
"1071",1.12909038689709,1.01564688476974,1.32966343744573,1955,11,16,"Permutations"
"1072",1.07595833138281,0.912308633296178,1.27018904733466,1956,11,16,"Permutations"
"1073",1.09785195413086,0.936976922283797,1.28426835649987,1957,9,16,"Permutations"
"1074",1.06869981314757,0.900054830500605,1.31008547731071,1958,13,16,"Permutations"
"1075",1.12278308224362,0.997498700842347,1.38012986828618,1959,10,16,"Permutations"
"1076",1.11716868919255,0.995932312091304,1.33538538483748,1960,13,16,"Permutations"
"1077",1.11020857014043,0.997391912478245,1.31764720325885,1961,15,16,"Permutations"
"1078",1.06677034744164,0.97406765096901,1.27902548986052,1962,11,16,"Permutations"
"1079",1.08608988586017,0.982001344831944,1.32569915861637,1963,9,16,"Permutations"
"1080",1.08121204299787,0.97563121373192,1.35793253340238,1964,19,16,"Permutations"
"1081",1.06984270333229,0.968659074097239,1.36689564036998,1965,20,16,"Permutations"
"1082",1.07889901452365,0.968741219033335,1.38796170456061,1966,17,16,"Permutations"
"1083",1.07572543584806,0.953273700368291,1.40416211487572,1967,14,16,"Permutations"
"1084",1.05743718030501,0.942099097365602,1.37925952072386,1968,19,16,"Permutations"
"1085",1.05982799186467,0.943359471012338,1.37482250679635,1969,15,16,"Permutations"
"1086",1.05443549853322,0.930241775091311,1.36562560836317,1970,36,16,"Permutations"
"1087",1.03323760760753,0.908792878397909,1.34181054084482,1971,40,16,"Permutations"
"1088",1.02881010504538,0.898140683588564,1.32488811673716,1972,27,16,"Permutations"
"1089",1.03209381343602,0.901723550957807,1.32775034176996,1973,43,16,"Permutations"
"1090",1.02509965943753,0.896555191173797,1.31344770439647,1974,36,16,"Permutations"
"1091",1.02239489067032,0.888100383087,1.31001353580884,1975,58,16,"Permutations"
"1092",1.02365564625891,0.889156104414149,1.30078851534922,1976,41,16,"Permutations"
"1093",1.02724762992857,0.888036212706362,1.29782558018701,1977,54,16,"Permutations"
"1094",1.02352791216804,0.887155760184291,1.27411455280828,1978,46,16,"Permutations"
"1095",1.0391897300457,0.907077932623301,1.29969354140794,1979,53,16,"Permutations"
"1096",1.04171434999001,0.906606933899165,1.29994857641617,1980,59,16,"Permutations"
"1097",1.03975999697678,0.903008964654831,1.29959315726582,1981,277,16,"Permutations"
"1098",1.04685629606716,0.909795504808315,1.30399264213359,1982,294,16,"Permutations"
"1099",1.04450253699763,0.904482610069283,1.30075610171906,1983,323,16,"Permutations"
"1100",1.04297864524019,0.914857549616331,1.31610249205373,1984,340,16,"Permutations"
"1101",1.03927550906243,0.914140778074828,1.31994449470617,1985,375,16,"Permutations"
"1102",1.03129366900108,0.906567634638222,1.31749975629323,1986,266,16,"Permutations"
"1103",1.02774419001517,0.896188987785503,1.3133980904928,1987,313,16,"Permutations"
"1104",1.02863524746761,0.886484179311114,1.318600376405,1988,342,16,"Permutations"
"1105",1.03121672826406,0.895001829958407,1.32616130528855,1989,319,16,"Permutations"
"1106",1.0319513161621,0.896724374718534,1.31927485990318,1990,306,16,"Permutations"
"1107",1.03054154109703,0.896931626034335,1.3232772781518,1991,375,16,"Permutations"
"1108",1.03379435764185,0.900920075982792,1.32725594152,1992,462,16,"Permutations"
"1109",1.02748660342623,0.898008858152079,1.31260794632936,1993,541,16,"Permutations"
"1110",1.0222271246348,0.886087361411399,1.2998949252316,1994,687,16,"Permutations"
"1111",1.02376060459933,0.887394315108431,1.30350718161556,1995,957,16,"Permutations"
"1112",1.01845065085871,0.880655406794433,1.29488414830517,1996,987,16,"Permutations"
"1113",1.0169883751343,0.885378177795241,1.29722452116456,1997,1122,16,"Permutations"
"1114",1.00479669778965,0.867961284774909,1.28141857391153,1998,1314,16,"Permutations"
"1115",1.01114161798198,0.866708479434582,1.28501457996815,1999,1310,16,"Permutations"
"1116",1.00230624000953,0.858856209566197,1.27667099339606,2000,1390,16,"Permutations"
"1117",1.00294493936033,0.857379383253069,1.28145965868427,2001,1436,16,"Permutations"
"1118",1.00726091831066,0.856395000773468,1.28409843813419,2002,1488,16,"Permutations"
"1119",1.00436706450925,0.853151225369803,1.28222823689772,2003,1459,16,"Permutations"
"1120",1.00768460452635,0.846608082567925,1.28840071067759,2004,1303,16,"Permutations"
"1121",1.01100519100852,0.848182510682512,1.29518089551082,2005,1480,16,"Permutations"
"1122",1.00844818434483,0.842963086228149,1.29531784892885,2006,1522,16,"Permutations"
"1123",1.00757381771308,0.839443390143871,1.28128144422397,2007,1610,16,"Permutations"
"1124",1.00484489258725,0.836423798428375,1.27392274576178,2008,1658,16,"Permutations"
"1125",1.01443263415235,0.84412269858951,1.27605113700638,2009,1960,16,"Permutations"
"1126",1.01298167484839,0.834515859800765,1.28007517655996,2010,3159,16,"Permutations"
"1127",1.0061523653813,0.830307246978618,1.26731911039651,2011,3339,16,"Permutations"
"1128",0.997315984018275,0.819310797831406,1.25324098369578,2012,3188,16,"Permutations"
"1129",0.997977181728415,0.821877449101415,1.25548698265596,2013,3370,16,"Permutations"
"1130",1.00990067224153,0.823954712118703,1.27484558408263,2014,3182,16,"Permutations"
"1131",1.00742298341209,0.819420881623601,1.27774359286729,2015,3234,16,"Permutations"
"1132",1.01234479716264,0.805995940289463,1.2808615141042,2016,3134,16,"Permutations"
"1133",1.00769892093073,0.809272973788051,1.27754537223015,2017,2916,16,"Permutations"
"1134",1.0347259059608,0.832206867289879,1.32067411012434,2018,2988,16,"Permutations"
"1135",1.05616991328681,0.858700456362683,1.34744848331042,2019,2639,16,"Permutations"
"1136",1.05616991328681,0.858700456362683,1.34744848331042,2020,2161,16,"Permutations"
"1137",1,1,1,1950,10,17,"Permutations"
"1138",1.08662263809567,1.04848010416077,1.13141733318106,1951,8,17,"Permutations"
"1139",1.03671301396743,0.954630466267638,1.0558230868456,1952,12,17,"Permutations"
"1140",1.07925666890965,0.933230771953211,1.12154619836525,1953,13,17,"Permutations"
"1141",1.07788523142614,0.957905286995597,1.16500944867522,1954,11,17,"Permutations"
"1142",1.1446472263738,1.02997693416183,1.28606394545694,1955,12,17,"Permutations"
"1143",1.1110077544451,0.980222306149328,1.23931243676813,1956,11,17,"Permutations"
"1144",1.1383464808192,0.987606091753332,1.32603939436568,1957,8,17,"Permutations"
"1145",1.11916712057718,0.949015659667597,1.35467964160143,1958,9,17,"Permutations"
"1146",1.09080188440445,0.901444788494557,1.31067726743533,1959,12,17,"Permutations"
"1147",1.06444962388171,0.880890141823302,1.27895059418423,1960,9,17,"Permutations"
"1148",1.04849901975906,0.838661451608619,1.28713148419889,1961,14,17,"Permutations"
"1149",1.06653614623331,0.832768607907556,1.28916494129246,1962,11,17,"Permutations"
"1150",1.09193363628862,0.841096258582045,1.3262439290175,1963,11,17,"Permutations"
"1151",1.07636637639468,0.800130740932651,1.28378263351398,1964,13,17,"Permutations"
"1152",1.06733479513,0.781879116445606,1.26481604621152,1965,15,17,"Permutations"
"1153",1.07763832586689,0.784512842936686,1.29076801870678,1966,14,17,"Permutations"
"1154",1.07132904181928,0.786958955322044,1.27063718167236,1967,19,17,"Permutations"
"1155",1.07930564687728,0.793525012848971,1.28796008477348,1968,15,17,"Permutations"
"1156",1.07855801593074,0.789123384190904,1.32499512117188,1969,12,17,"Permutations"
"1157",1.05831295332921,0.780729704012218,1.28539611771665,1970,39,17,"Permutations"
"1158",1.05071771397303,0.776354684180342,1.28016803385897,1971,36,17,"Permutations"
"1159",1.05254884213689,0.779102417033119,1.28930369183375,1972,39,17,"Permutations"
"1160",1.06028952175643,0.78542549554767,1.31100625478302,1973,40,17,"Permutations"
"1161",1.0630483940397,0.784004876502001,1.31817091713875,1974,39,17,"Permutations"
"1162",1.07133976196683,0.791126796137157,1.32325477715981,1975,50,17,"Permutations"
"1163",1.07154485157791,0.782874248500319,1.3205409405398,1976,43,17,"Permutations"
"1164",1.06968767110746,0.788927269039812,1.31552420515525,1977,48,17,"Permutations"
"1165",1.09084588408803,0.802758738720397,1.35459541200561,1978,41,17,"Permutations"
"1166",1.07473242325566,0.783789424687708,1.33585287087445,1979,51,17,"Permutations"
"1167",1.06675011418049,0.774545636500058,1.33723940057824,1980,48,17,"Permutations"
"1168",1.06888284251254,0.779211983825976,1.34254861726971,1981,286,17,"Permutations"
"1169",1.06260651822214,0.769077651917928,1.33821563221588,1982,261,17,"Permutations"
"1170",1.06513428944987,0.767030729147174,1.34245139901354,1983,337,17,"Permutations"
"1171",1.06326881294324,0.76166620926524,1.34030762915755,1984,330,17,"Permutations"
"1172",1.05321050527683,0.758241026965459,1.32551382004601,1985,417,17,"Permutations"
"1173",1.05711769669489,0.762645012868826,1.33221507398037,1986,268,17,"Permutations"
"1174",1.06213725425009,0.763897312944701,1.3442478006434,1987,296,17,"Permutations"
"1175",1.05950889320135,0.763621491162706,1.34898493464894,1988,323,17,"Permutations"
"1176",1.06737767136374,0.765612141991886,1.36224360315955,1989,286,17,"Permutations"
"1177",1.05889535529216,0.755824500544212,1.34602000994896,1990,325,17,"Permutations"
"1178",1.05677809261474,0.761300511313307,1.34010108935372,1991,363,17,"Permutations"
"1179",1.05363440425566,0.75975735224317,1.32924073515354,1992,478,17,"Permutations"
"1180",1.05321488595091,0.759215318628421,1.3280087976,1993,561,17,"Permutations"
"1181",1.04950983937243,0.761788925446359,1.32749402443821,1994,707,17,"Permutations"
"1182",1.0415613654026,0.759399304589054,1.31573068694294,1995,987,17,"Permutations"
"1183",1.04538374504389,0.761693044549278,1.31771298516487,1996,986,17,"Permutations"
"1184",1.03912075550317,0.759999810573949,1.31124654298738,1997,1155,17,"Permutations"
"1185",1.04085413463436,0.763101447453384,1.31484329851333,1998,1297,17,"Permutations"
"1186",1.03568538913125,0.762477763209804,1.29973399447422,1999,1315,17,"Permutations"
"1187",1.04042064817824,0.766323497665525,1.30137300786693,2000,1373,17,"Permutations"
"1188",1.04353195749487,0.765109865353481,1.31158261005508,2001,1383,17,"Permutations"
"1189",1.04638325075691,0.769964223720569,1.31989534630409,2002,1494,17,"Permutations"
"1190",1.04264184062425,0.768506371934644,1.31339094063033,2003,1452,17,"Permutations"
"1191",1.0401644678229,0.772265021478924,1.30308521474458,2004,1301,17,"Permutations"
"1192",1.03971272808876,0.772923547844672,1.30112314033684,2005,1438,17,"Permutations"
"1193",1.03760159070916,0.768169091030207,1.29426368227027,2006,1554,17,"Permutations"
"1194",1.03657378523331,0.767588879650978,1.29081619734169,2007,1575,17,"Permutations"
"1195",1.02538641558079,0.756640442083539,1.27251256853395,2008,1647,17,"Permutations"
"1196",1.02569862910495,0.75460991825689,1.27868813327354,2009,1964,17,"Permutations"
"1197",1.02627058265405,0.751911399367649,1.28316804098804,2010,3172,17,"Permutations"
"1198",1.02034642345424,0.738023221492386,1.27326268766662,2011,3321,17,"Permutations"
"1199",1.01695656163488,0.733409541443067,1.2688435155193,2012,3221,17,"Permutations"
"1200",1.03339984201202,0.734020591719888,1.28194099271373,2013,3356,17,"Permutations"
"1201",1.0423313741696,0.734390492141825,1.29297902410238,2014,3131,17,"Permutations"
"1202",1.03945819617101,0.731491873863442,1.28908206737828,2015,3259,17,"Permutations"
"1203",1.03195076054628,0.726984018136837,1.26979132842611,2016,3225,17,"Permutations"
"1204",1.0336126497508,0.734365433246726,1.25122762846648,2017,2846,17,"Permutations"
"1205",1.01968756176776,0.726851889933057,1.23582734356659,2018,3069,17,"Permutations"
"1206",1.02270337682703,0.726114191888138,1.22557673506977,2019,2677,17,"Permutations"
"1207",1.02270337682703,0.726114191888138,1.22557673506977,2020,2127,17,"Permutations"
"1208",1,1,1,1950,10,18,"Permutations"
"1209",0.928755585147282,0.894025259335889,0.97286616368839,1951,11,18,"Permutations"
"1210",0.957886918512431,0.880476237011704,1.07547118649778,1952,16,18,"Permutations"
"1211",0.9889379151371,0.889624996601153,1.16980834573102,1953,9,18,"Permutations"
"1212",1.01408405919647,0.911320254557205,1.17392441793697,1954,10,18,"Permutations"
"1213",1.00185060288819,0.89478256367231,1.11711139291231,1955,7,18,"Permutations"
"1214",0.944656876720083,0.860745165976309,1.05321043574801,1956,11,18,"Permutations"
"1215",0.978469638897077,0.860957012870387,1.07079867412752,1957,5,18,"Permutations"
"1216",0.980321003731824,0.871702933558731,1.07128845868213,1958,13,18,"Permutations"
"1217",0.991958825307793,0.867513119193542,1.07301841729068,1959,15,18,"Permutations"
"1218",1.01175347222916,0.876940032973797,1.12709782277603,1960,16,18,"Permutations"
"1219",0.98459197089321,0.85418017682249,1.05326513475636,1961,8,18,"Permutations"
"1220",1.02361601481658,0.887483566326384,1.117376546364,1962,15,18,"Permutations"
"1221",0.99819187977363,0.854733045612475,1.0742028037493,1963,10,18,"Permutations"
"1222",1.00621264832342,0.849912842527545,1.08331346385877,1964,10,18,"Permutations"
"1223",0.994368875918141,0.838457617301205,1.07584394537248,1965,24,18,"Permutations"
